order_number,producto_id,cliente_id,fecha_id,geografia_id,quantity_ordered,price_each,sales,status
10148,75,51,20030911,82,27,100.0,3469.5,Shipped
10161,75,94,20031017,224,30,100.0,3148.2,Shipped
10172,75,45,20031105,149,22,98.51,2167.22,Shipped
10182,75,97,20031112,149,49,100.0,6244.07,Shipped
10192,75,78,20031120,149,46,100.0,5566.0,Shipped
10204,75,50,20031202,149,48,91.02,4368.96,Shipped
10212,75,56,20040116,75,46,87.81,4039.26,Shipped
10226,75,74,20040226,149,48,92.09,4420.32,Shipped
10241,75,28,20040413,27,27,86.73,2341.71,Shipped
10267,75,50,20040707,149,43,100.0,5110.98,Shipped
10279,75,45,20040809,75,48,100.0,6168.0,Shipped
10288,75,8,20040901,246,41,100.0,4873.26,Shipped
10301,75,45,20031005,70,22,96.37,2120.14,Shipped
10311,75,10,20041016,75,46,92.09,4236.14,Shipped
10321,75,47,20041104,149,21,89.95,1888.95,Shipped
10332,75,77,20041117,87,31,37.18,1152.58,Shipped
10346,75,97,20041129,149,26,95.88,2492.88,Shipped
10368,75,48,20050119,149,20,99.58,1991.6,Shipped
10380,75,27,20050216,75,34,100.0,3953.18,Shipped
10407,75,46,20050422,149,43,86.73,3729.39,On Hold
10420,75,10,20050529,82,26,100.0,2617.16,In Process
10105,76,97,20030211,224,50,79.67,3983.5,Shipped
10119,76,42,20030428,226,35,90.57,3169.95,Shipped
10129,76,33,20030612,87,50,77.99,3899.5,Shipped
10143,76,91,20030810,149,23,80.51,1851.73,Shipped
10155,76,38,20031006,12,37,67.93,2513.41,Shipped
10167,76,8,20031023,184,29,83.86,2431.94,Cancelled
10178,76,47,20031108,27,21,72.12,1514.52,Shipped
10186,76,80,20031114,87,36,85.54,3079.44,Shipped
10197,76,19,20031126,75,22,86.38,1900.36,Shipped
10209,76,47,20040109,149,22,89.73,1974.06,Shipped
10222,76,13,20040219,149,46,80.51,3703.46,Shipped
10248,76,69,20040507,149,23,76.31,1755.13,Cancelled
10262,76,81,20040624,75,49,87.21,4273.29,Cancelled
10273,76,34,20040721,24,48,83.02,3984.96,Shipped
10283,76,23,20040820,244,33,72.96,2407.68,Shipped
10296,76,18,20040915,202,22,77.15,1697.3,Shipped
10307,76,67,20041014,149,22,91.41,2011.02,Shipped
10316,76,95,20041101,87,25,92.25,2306.25,Shipped
10326,76,35,20041109,184,20,92.25,1845.0,Shipped
10339,76,69,20041123,22,42,59.36,2493.12,Shipped
10350,76,84,20041202,75,25,60.34,1508.5,Shipped
10373,76,71,20050131,12,23,100.0,2394.3,Shipped
10385,76,34,20050228,149,37,85.54,3164.98,Shipped
10396,76,100,20050323,149,37,90.57,3351.09,Shipped
10400,76,77,20050401,149,42,72.96,3064.32,Shipped
10414,76,84,20050506,149,51,76.31,3891.81,On Hold
10108,77,1,20030303,166,40,100.0,5448.8,Shipped
10122,77,80,20030508,27,43,100.0,5494.97,Shipped
10135,77,79,20030702,149,47,100.0,6336.07,Shipped
10147,77,79,20030905,149,23,100.0,2906.97,Shipped
10160,77,67,20031011,149,35,100.0,4767.7,Shipped
10170,77,13,20031104,226,34,100.0,3819.56,Shipped
10181,77,48,20031112,70,25,100.0,3861.75,Shipped
10192,77,78,20031120,149,45,100.0,6319.35,Shipped
10203,77,28,20031202,75,47,100.0,6996.42,Shipped
10212,77,56,20040116,75,49,100.0,6949.67,Shipped
10225,77,79,20040222,133,40,100.0,4550.0,Shipped
10239,77,73,20040412,12,29,100.0,4479.63,Shipped
10253,77,46,20040601,87,39,100.0,5148.0,Cancelled
10266,77,51,20040706,2,24,100.0,2932.08,Shipped
10278,77,50,20040806,149,25,100.0,3159.75,Shipped
10287,77,4,20040830,133,36,100.0,4297.32,Shipped
10301,77,45,20031005,70,50,100.0,7723.5,Shipped
10310,77,25,20041016,202,45,100.0,5497.65,Shipped
10321,77,47,20041104,149,26,100.0,4052.88,Shipped
10331,77,17,20041117,149,21,100.0,3135.93,Shipped
10342,77,39,20041124,82,42,100.0,5013.54,Shipped
10355,77,96,20041207,75,32,100.0,5302.72,Shipped
10363,77,44,20050106,12,31,94.58,2931.98,Shipped
10378,77,13,20050210,75,33,53.27,1757.91,Shipped
10390,77,69,20050304,149,45,100.0,6763.05,Shipped
10405,77,72,20050414,27,76,100.0,11739.7,Shipped
10419,77,66,20050517,226,70,100.0,9240.0,Shipped
10106,78,71,20030217,2,50,64.83,3241.5,Shipped
10119,78,42,20030428,226,28,70.29,1968.12,Shipped
10131,78,21,20030616,149,50,81.89,4094.5,Shipped
10143,78,91,20030810,149,28,66.19,1853.32,Shipped
10155,78,38,20031006,12,44,77.11,3392.84,Shipped
10168,78,86,20031028,149,27,73.02,1971.54,Shipped
10178,78,47,20031108,27,30,72.33,2169.9,Shipped
10198,78,73,20031127,166,43,66.19,2846.17,Shipped
10210,78,5,20040112,22,29,69.6,2018.4,Shipped
10222,78,13,20040219,149,48,56.64,2718.72,Shipped
10235,78,18,20040402,244,33,60.05,1981.65,Shipped
10250,78,31,20040511,149,40,75.06,3002.4,Shipped
10262,78,81,20040624,75,48,61.42,2948.16,Cancelled
10275,78,72,20040723,27,41,81.89,3357.49,Shipped
10284,78,55,20040821,70,21,55.96,1175.16,Shipped
10296,78,18,20040915,202,32,71.65,2292.8,Shipped
10308,78,75,20041015,149,43,76.43,3286.49,Shipped
10316,78,95,20041101,87,30,77.79,2333.7,Shipped
10328,78,7,20041112,2,35,76.43,2675.05,Shipped
10339,78,69,20041123,22,45,96.92,4361.4,Shipped
10351,78,2,20041203,87,34,59.37,2018.58,Shipped
10361,78,38,20041217,82,26,100.0,3710.98,Shipped
10373,78,71,20050131,12,39,73.0,2847.0,Shipped
10386,78,76,20050301,75,41,73.32,3006.12,Resolved
10398,78,50,20050330,27,41,68.24,2797.84,Shipped
10401,78,33,20050403,149,64,60.05,3843.2,On Hold
10416,78,72,20050510,2,18,75.06,1351.08,Shipped
10100,79,67,20030106,149,49,34.47,1689.03,Shipped
10110,79,27,20030318,87,48,34.47,1654.56,Shipped
10124,79,44,20030521,149,46,33.23,1528.58,Shipped
10149,79,35,20030912,149,26,38.98,1013.48,Shipped
10162,79,12,20031018,149,37,38.98,1442.26,Shipped
10173,79,34,20031105,2,35,33.23,1163.05,Shipped
10182,79,97,20031112,149,23,42.26,971.98,Shipped
10193,79,37,20031121,82,22,41.03,902.66,Shipped
10204,79,50,20031202,149,39,33.23,1295.97,Shipped
10214,79,31,20040126,75,44,34.88,1534.72,Shipped
10227,79,50,20040302,27,27,43.9,1185.3,Shipped
10242,79,55,20040420,149,46,36.93,1698.78,Shipped
10280,79,76,20040817,2,33,41.85,1381.05,Shipped
10288,79,8,20040901,246,33,40.62,1340.46,Shipped
10303,79,63,20041006,75,24,40.21,965.04,Shipped
10312,79,7,20041021,149,31,35.29,1093.99,Shipped
10332,79,77,20041117,87,41,77.24,3166.84,Shipped
10346,79,97,20041129,149,22,97.44,2143.68,Shipped
10368,79,48,20050119,149,46,37.34,1717.64,Shipped
10380,79,27,20050216,75,43,95.03,4086.29,Shipped
10408,79,53,20050422,22,15,36.93,553.95,Shipped
10420,79,10,20050529,82,15,43.49,652.35,In Process
10104,80,86,20030131,75,26,100.0,2921.62,Shipped
10115,80,41,20030404,149,44,100.0,5568.64,Shipped
10127,80,86,20030603,149,20,96.99,1939.8,Shipped
10141,80,41,20030801,12,40,94.62,3784.8,Shipped
10152,80,28,20030925,82,23,100.0,2802.09,Shipped
10165,80,77,20031022,246,24,99.36,2384.64,Shipped
10176,80,58,20031106,2,29,100.0,2915.66,Shipped
10184,80,82,20031114,75,49,100.0,5795.72,Shipped
10195,80,33,20031125,149,34,100.0,3699.88,Shipped
10207,80,39,20031209,149,28,100.0,2980.6,Shipped
10220,80,10,20040212,69,37,100.0,5032.74,Shipped
10230,80,29,20040315,202,45,100.0,4737.15,Shipped
10246,80,34,20040505,75,46,100.0,6311.2,Shipped
10271,80,3,20040720,149,22,100.0,3070.54,Shipped
10282,80,61,20040820,149,39,100.0,4797.39,Shipped
10292,80,11,20040908,149,27,100.0,3832.38,Shipped
10305,80,64,20041013,149,36,100.0,4641.48,Shipped
10314,80,44,20041022,224,38,100.0,4000.26,Shipped
10325,80,44,20041105,70,44,100.0,5325.76,Shipped
10336,80,99,20041120,27,31,100.0,4618.69,Shipped
10349,80,79,20041201,149,23,100.0,3182.97,Shipped
10359,80,63,20041215,27,22,100.0,2603.04,Shipped
10371,80,28,20050123,149,28,50.32,1408.96,Shipped
10383,80,9,20050222,75,21,93.91,1972.11,Shipped
10394,80,45,20050315,75,37,100.0,5207.75,Shipped
10412,80,10,20050503,75,31,100.0,4253.2,Shipped
10103,81,41,20030129,70,25,100.0,2873.0,Shipped
10111,81,37,20030325,149,26,86.68,2253.68,Shipped
10126,81,55,20030528,75,34,100.0,3576.12,Shipped
10139,81,9,20030716,82,29,100.0,3276.13,Shipped
10149,81,35,20030912,149,20,90.57,1811.4,Shipped
10163,81,23,20031020,149,42,91.55,3845.1,Shipped
10173,81,34,20031105,2,22,100.0,2571.14,Shipped
10183,81,56,20031113,149,47,100.0,5035.11,Shipped
10193,81,37,20031121,82,20,100.0,2279.0,Shipped
10206,81,7,20031205,244,33,97.39,3213.87,Shipped
10215,81,86,20040129,149,39,90.57,3532.23,Shipped
10228,81,83,20040310,149,33,100.0,3406.59,Shipped
10244,81,70,20040429,75,40,86.68,3467.2,Shipped
10257,81,68,20040614,149,46,78.89,3628.94,Shipped
10269,81,18,20040716,226,48,97.39,4674.72,Shipped
10280,81,76,20040817,2,21,78.89,1656.69,Shipped
10290,81,30,20040907,149,45,100.0,5171.4,Shipped
10304,81,36,20041011,27,33,100.0,3342.57,Shipped
10312,81,7,20041021,149,44,100.0,4884.88,Shipped
10324,81,92,20041105,149,33,100.0,6267.69,Shipped
10333,81,45,20041118,149,39,100.0,4424.16,Shipped
10348,81,22,20041101,75,39,50.31,1962.09,Shipped
10358,81,30,20041210,75,41,100.0,6847.0,Shipped
10369,81,78,20050120,149,40,86.92,3476.8,Shipped
10382,81,41,20050217,149,33,100.0,4592.61,Shipped
10423,81,11,20050530,24,28,78.89,2208.92,In Process
10106,82,71,20030217,2,26,63.76,1657.76,Shipped
10120,82,50,20030429,82,29,85.49,2479.21,Shipped
10133,82,5,20030627,75,46,77.52,3565.92,Shipped
10145,82,44,20030825,149,33,84.77,2797.41,Shipped
10168,82,86,20031028,149,48,78.25,3756.0,Shipped
10210,82,5,20040112,22,40,71.0,2840.0,Shipped
10223,82,53,20040220,82,23,74.62,1716.26,Shipped
10235,82,18,20040402,244,40,81.14,3245.6,Shipped
10250,82,31,20040511,149,37,74.62,2760.94,Shipped
10263,82,77,20040628,149,24,75.35,1808.4,Shipped
10275,82,72,20040723,27,27,62.31,1682.37,Shipped
10284,82,55,20040821,70,21,71.0,1491.0,Shipped
10297,82,50,20040916,69,23,72.45,1666.35,Shipped
10308,82,75,20041015,149,44,83.32,3666.08,Shipped
10317,82,85,20041102,149,35,83.32,2916.2,Shipped
10328,82,7,20041112,2,43,60.86,2616.98,Shipped
10340,82,17,20041124,75,40,84.77,3390.8,Shipped
10353,82,19,20041204,149,35,89.9,3146.5,Shipped
10361,82,38,20041217,82,25,62.46,1561.5,Shipped
10375,82,19,20050203,27,43,100.0,10039.6,Shipped
10386,82,76,20050301,75,50,63.34,3167.0,Resolved
10398,82,50,20050330,27,45,78.25,3521.25,Shipped
10401,82,33,20050403,149,52,81.14,4219.28,On Hold
10416,82,72,20050510,2,48,74.62,3581.76,Shipped
10108,83,1,20030303,166,31,68.71,2130.01,Shipped
10122,83,80,20030508,27,29,71.14,2063.06,Shipped
10135,83,79,20030702,149,23,87.31,2008.13,Shipped
10147,83,79,20030905,149,31,64.67,2004.77,Shipped
10159,83,44,20031010,149,23,67.1,1543.3,Shipped
10169,83,67,20031104,82,24,94.58,2269.92,Shipped
10180,83,9,20031111,27,28,71.14,1991.92,Shipped
10191,83,71,20031120,202,44,66.29,2916.76,Shipped
10211,83,10,20040115,27,22,92.16,2027.52,Shipped
10225,83,79,20040222,133,46,70.33,3235.18,Shipped
10238,83,56,20040409,224,22,93.77,2062.94,Shipped
10252,83,62,20040526,27,38,87.31,3317.78,Shipped
10264,83,49,20040630,149,47,83.27,3913.69,Shipped
10276,83,57,20040802,149,48,75.18,3608.64,Shipped
10287,83,4,20040830,133,40,88.12,3524.8,Shipped
10299,83,52,20040930,12,32,80.84,2586.88,Shipped
10310,83,25,20041016,202,49,97.01,4753.49,Shipped
10319,83,6,20041103,149,43,85.69,3684.67,Shipped
10331,83,17,20041117,149,41,100.0,5715.4,Shipped
10343,83,45,20041124,27,30,100.0,3098.7,Shipped
10355,83,96,20041207,75,28,95.39,2670.92,Shipped
10363,83,44,20050106,12,43,100.0,5154.41,Shipped
10378,83,13,20050210,75,41,100.0,4894.17,Shipped
10390,83,69,20050304,149,30,82.42,2472.6,Shipped
10103,84,41,20030129,70,31,100.0,3224.31,Shipped
10114,84,44,20030401,27,32,100.0,3667.52,Shipped
10126,84,55,20030528,75,43,96.31,4141.33,Shipped
10140,84,45,20030724,149,26,100.0,2829.58,Shipped
10151,84,42,20030921,12,27,100.0,3068.55,Shipped
10164,84,81,20031021,226,24,100.0,2634.96,Resolved
10175,84,85,20031106,87,22,100.0,2436.72,Shipped
10184,84,82,20031114,75,46,100.0,4607.36,Shipped
10194,84,89,20031125,27,37,97.27,3598.99,Shipped
10207,84,39,20031209,149,49,80.9,3964.1,Shipped
10217,84,90,20040204,246,21,100.0,2244.9,Shipped
10229,84,29,20040311,149,25,100.0,2793.0,Shipped
10245,84,28,20040504,149,37,100.0,4133.64,Shipped
10259,84,24,20040615,246,45,86.68,3900.6,Shipped
10270,84,17,20040719,82,32,85.72,2743.04,Shipped
10281,84,69,20040819,149,29,82.83,2402.07,Shipped
10291,84,71,20040908,184,26,83.79,2178.54,Shipped
10305,84,64,20041013,149,28,100.0,3155.04,Shipped
10313,84,14,20041022,244,27,87.64,2366.28,Shipped
10324,84,92,20041105,149,20,98.18,1963.6,Shipped
10335,84,81,20041119,149,44,100.0,4746.28,Shipped
10348,84,22,20041101,75,42,100.0,6386.94,Shipped
10358,84,30,20041210,75,41,100.0,4428.0,Shipped
10371,84,28,20050123,149,26,100.0,4044.04,Shipped
10382,84,41,20050217,149,26,100.0,2708.42,Shipped
10411,84,37,20050501,244,26,100.0,2904.72,Shipped
10425,84,81,20050531,27,41,86.68,3553.88,In Process
10107,85,9,20030224,149,20,92.9,1858.0,Shipped
10120,85,50,20030429,82,22,100.0,2461.36,Shipped
10133,85,5,20030627,75,23,100.0,2642.01,Shipped
10145,85,44,20030825,149,33,93.9,3098.7,Shipped
10168,85,86,20031028,149,28,100.0,3244.36,Shipped
10188,85,70,20031118,70,44,98.89,4351.16,Shipped
10210,85,5,20040112,22,46,79.91,3675.86,Shipped
10223,85,53,20040220,82,21,100.0,2475.27,Shipped
10235,85,18,20040402,244,41,100.0,4177.49,Shipped
10250,85,31,20040511,149,31,100.0,3282.28,Shipped
10263,85,77,20040628,149,31,79.91,2477.21,Shipped
10275,85,72,20040723,27,23,81.91,1883.93,Shipped
10285,85,79,20040827,149,37,98.89,3658.93,Shipped
10297,85,50,20040916,69,26,100.0,2856.88,Shipped
10308,85,75,20041015,149,24,79.91,1917.84,Shipped
10318,85,84,20041102,149,47,100.0,5305.36,Shipped
10329,85,46,20041115,149,45,63.91,2875.95,Shipped
10340,85,17,20041124,75,55,100.0,6482.85,Shipped
10353,85,19,20041204,149,46,81.17,3733.82,Shipped
10363,85,44,20050106,12,50,100.0,6576.5,Shipped
10375,85,19,20050203,27,37,100.0,6353.27,Shipped
10387,85,44,20050302,246,44,94.9,4175.6,Shipped
10401,85,33,20050403,149,49,100.0,4992.61,On Hold
10416,85,72,20050510,2,45,100.0,4764.6,Shipped
10108,86,1,20030303,166,27,43.45,1173.15,Shipped
10122,86,80,20030508,27,31,44.66,1384.46,Shipped
10135,86,79,20030702,149,33,40.23,1327.59,Shipped
10145,86,44,20030825,149,31,35.8,1109.8,Shipped
10159,86,44,20031010,149,35,35.4,1239.0,Shipped
10169,86,67,20031104,82,26,39.83,1035.58,Shipped
10180,86,9,20031111,27,34,45.46,1545.64,Shipped
10190,86,55,20031119,75,46,32.99,1517.54,Shipped
10211,86,10,20040115,27,41,42.24,1731.84,Shipped
10224,86,83,20040221,27,43,39.43,1695.49,Shipped
10237,86,98,20040405,149,26,40.23,1045.98,Shipped
10252,86,62,20040526,27,36,48.28,1738.08,Shipped
10264,86,49,20040630,149,20,32.59,651.8,Shipped
10276,86,57,20040802,149,27,36.61,988.47,Shipped
10285,86,79,20040827,149,37,41.03,1518.11,Shipped
10299,86,52,20040930,12,24,42.24,1013.76,Shipped
10310,86,25,20041016,202,36,43.05,1549.8,Shipped
10319,86,6,20041103,149,29,38.22,1108.38,Shipped
10331,86,17,20041117,149,28,100.0,4102.56,Shipped
10343,86,45,20041124,27,29,100.0,3713.16,Shipped
10355,86,96,20041207,75,38,39.83,1513.54,Shipped
10364,86,29,20050106,27,48,48.28,2317.44,Shipped
10378,86,13,20050210,75,40,82.46,3298.4,Shipped
10390,86,69,20050304,149,41,44.56,1826.96,Shipped
10403,86,79,20050408,87,30,40.23,1206.9,Shipped
10104,87,86,20030131,75,35,47.62,1666.7,Shipped
10114,87,44,20030401,27,28,55.73,1560.44,Shipped
10127,87,86,20030603,149,45,51.95,2337.75,Shipped
10141,87,41,20030801,12,24,45.99,1103.76,Shipped
10151,87,42,20030921,12,41,63.85,2617.85,Shipped
10165,87,77,20031022,246,48,45.99,2207.52,Shipped
10175,87,85,20031106,87,50,63.31,3165.5,Shipped
10184,87,82,20031114,75,33,62.77,2071.41,Shipped
10195,87,33,20031125,149,32,43.29,1385.28,Shipped
10207,87,39,20031209,149,27,60.06,1621.62,Shipped
10219,87,17,20040210,149,35,55.19,1931.65,Shipped
10229,87,29,20040311,149,23,54.11,1244.53,Shipped
10246,87,34,20040505,75,35,48.7,1704.5,Shipped
10259,87,24,20040615,246,40,43.83,1753.2,Shipped
10271,87,3,20040720,149,35,47.62,1666.7,Shipped
10281,87,69,20040819,149,31,55.19,1710.89,Shipped
10292,87,11,20040908,149,50,46.53,2326.5,Shipped
10305,87,64,20041013,149,40,57.9,2316.0,Shipped
10313,87,14,20041022,244,38,45.45,1727.1,Shipped
10325,87,44,20041105,70,38,100.0,8844.12,Shipped
10335,87,81,20041119,149,40,60.6,2424.0,Shipped
10349,87,79,20041201,149,33,46.53,1535.49,Shipped
10359,87,63,20041215,27,36,100.0,6358.68,Shipped
10371,87,28,20050123,149,20,66.47,1329.4,Shipped
10383,87,9,20050222,75,32,53.18,1701.76,Shipped
10394,87,45,20050315,75,36,62.77,2259.72,Shipped
10412,87,10,20050503,75,19,48.7,925.3,Shipped
10425,87,81,20050531,27,11,43.83,482.13,In Process
10104,88,86,20030131,75,49,65.87,3227.63,Shipped
10116,88,3,20030411,24,27,63.38,1711.26,Shipped
10127,88,86,20030603,149,29,70.84,2054.36,Shipped
10142,88,57,20030808,149,42,74.57,3131.94,Shipped
10152,88,28,20030925,82,33,50.95,1681.35,Shipped
10165,88,77,20031022,246,44,53.44,2351.36,Shipped
10176,88,58,20031106,2,22,64.0,1408.0,Shipped
10184,88,82,20031114,75,48,50.95,2445.6,Shipped
10195,88,33,20031125,149,33,54.68,1804.44,Shipped
10207,88,39,20031209,149,45,56.55,2544.75,Shipped
10220,88,10,20040212,69,20,52.82,1056.4,Shipped
10230,88,29,20040315,202,46,60.9,2801.4,Shipped
10247,88,80,20040505,12,40,49.71,1988.4,Shipped
10272,88,31,20040720,149,45,64.63,2908.35,Shipped
10282,88,61,20040820,149,36,59.65,2147.4,Shipped
10292,88,11,20040908,149,31,67.73,2099.63,Shipped
10306,88,35,20041014,87,46,50.33,2315.18,Shipped
10314,88,44,20041022,224,35,66.49,2327.15,Shipped
10325,88,44,20041105,70,28,100.0,5377.4,Shipped
10336,88,99,20041120,27,31,84.71,2626.01,Shipped
10350,88,84,20041202,75,27,100.0,4406.4,Shipped
10359,88,63,20041215,27,22,100.0,4301.22,Shipped
10371,88,28,20050123,149,30,99.55,2986.5,Shipped
10383,88,9,20050222,75,44,36.07,1587.08,Shipped
10394,88,45,20050315,75,30,60.28,1808.4,Shipped
10413,88,100,20050505,149,24,49.71,1193.04,Shipped
10103,89,41,20030129,70,45,75.63,3403.35,Shipped
10113,89,86,20030326,149,23,68.52,1575.96,Shipped
10126,89,55,20030528,75,26,62.7,1630.2,Shipped
10140,89,45,20030724,149,28,60.76,1701.28,Shipped
10150,89,46,20030919,246,49,58.18,2850.82,Shipped
10164,89,81,20031021,226,49,54.94,2692.06,Resolved
10175,89,85,20031106,87,29,74.98,2174.42,Shipped
10183,89,56,20031113,149,49,64.64,3167.36,Shipped
10194,89,89,20031125,27,39,54.94,2142.66,Shipped
10206,89,7,20031205,244,36,58.82,2117.52,Shipped
10217,89,90,20040204,246,39,62.05,2419.95,Shipped
10229,89,29,20040311,149,30,73.04,2191.2,Shipped
10245,89,28,20040504,149,44,69.16,3043.04,Shipped
10258,89,64,20040615,22,20,61.41,1228.2,Shipped
10270,89,17,20040719,82,21,63.35,1330.35,Shipped
10281,89,69,20040819,149,36,77.57,2792.52,Shipped
10291,89,71,20040908,184,32,71.75,2296.0,Shipped
10304,89,36,20041011,27,36,73.04,2629.44,Shipped
10313,89,14,20041022,244,34,56.24,1912.16,Shipped
10324,89,92,20041105,149,48,100.0,8209.44,Shipped
10333,89,45,20041118,149,33,73.69,2431.77,Shipped
10348,89,22,20041101,75,31,100.0,3139.99,Shipped
10358,89,30,20041210,75,36,100.0,5669.64,Shipped
10370,89,20,20050120,82,25,100.0,3160.25,Shipped
10382,89,41,20050217,149,48,100.0,6799.68,Shipped
10411,89,37,20050501,244,27,69.16,1867.32,Shipped
10424,89,47,20050531,75,44,61.41,2702.04,In Process
10106,90,71,20030217,2,33,72.92,2406.36,Shipped
10120,90,50,20030429,82,29,72.23,2094.67,Shipped
10133,90,5,20030627,75,49,57.1,2797.9,Shipped
10144,90,37,20030813,24,20,81.86,1637.2,Shipped
10168,90,86,20031028,149,31,73.61,2281.91,Shipped
10210,90,5,20040112,22,39,59.16,2307.24,Shipped
10223,90,53,20040220,82,20,66.04,1320.8,Shipped
10235,90,18,20040402,244,34,77.73,2642.82,Shipped
10250,90,31,20040511,149,50,61.22,3061.0,Shipped
10262,90,81,20040624,75,40,79.11,3164.4,Cancelled
10275,90,72,20040723,27,28,63.97,1791.16,Shipped
10284,90,55,20040821,70,50,81.86,4093.0,Shipped
10297,90,50,20040916,69,28,79.8,2234.4,Shipped
10308,90,75,20041015,149,46,66.04,3037.84,Shipped
10316,90,95,20041101,87,24,59.16,1419.84,Shipped
10328,90,7,20041112,2,24,81.17,1948.08,Shipped
10340,90,17,20041124,75,39,59.16,2307.24,Shipped
10353,90,19,20041204,149,40,44.51,1780.4,Shipped
10361,90,38,20041217,82,49,72.33,3544.17,Shipped
10375,90,19,20050203,27,44,82.26,3619.44,Shipped
10388,90,93,20050303,149,35,100.0,3918.95,Shipped
10398,90,50,20050330,27,22,67.41,1483.02,Shipped
10401,90,33,20050403,149,62,77.73,4819.26,On Hold
10416,90,72,20050510,2,26,61.22,1591.72,Shipped
10108,91,1,20030303,166,31,100.0,3669.78,Shipped
10121,91,78,20030507,27,25,86.74,2168.5,Shipped
10135,91,79,20030702,149,30,89.8,2694.0,Shipped
10145,91,44,20030825,149,27,100.0,3251.34,Shipped
10159,91,44,20031010,149,23,100.0,2347.15,Shipped
10169,91,67,20031104,82,34,100.0,3920.88,Shipped
10180,91,9,20031111,27,22,100.0,2514.6,Shipped
10190,91,55,20031119,75,42,85.72,3600.24,Shipped
10211,91,10,20040115,27,37,100.0,4040.03,Shipped
10224,91,83,20040221,27,30,100.0,3336.9,Shipped
10237,91,98,20040405,149,27,100.0,3113.64,Shipped
10252,91,62,20040526,27,25,100.0,2832.0,Shipped
10264,91,49,20040630,149,34,97.97,3330.98,Shipped
10276,91,57,20040802,149,38,100.0,4304.64,Shipped
10285,91,79,20040827,149,26,100.0,2600.26,Shipped
10299,91,52,20040930,12,38,100.0,4382.16,Shipped
10309,91,13,20041015,70,50,84.7,4235.0,Shipped
10319,91,6,20041103,149,22,100.0,2626.8,Shipped
10331,91,17,20041117,149,32,100.0,5026.56,Shipped
10341,91,51,20041124,226,31,71.02,2201.62,Shipped
10355,91,96,20041207,75,40,100.0,4326.8,Shipped
10365,91,31,20050107,149,22,100.0,3425.18,Shipped
10375,91,19,20050203,27,41,100.0,4701.88,Shipped
10390,91,69,20050304,149,45,48.98,2204.1,Shipped
10403,91,79,20050408,87,45,100.0,5189.4,Shipped
10106,92,71,20030217,2,39,40.15,1565.85,Shipped
10120,92,50,20030429,82,49,50.62,2480.38,Shipped
10133,92,5,20030627,75,27,50.19,1355.13,Shipped
10143,92,91,20030810,149,34,36.66,1246.44,Shipped
10156,92,83,20031008,75,20,41.02,820.4,Shipped
10168,92,86,20031028,149,48,51.93,2492.64,Shipped
10199,92,1,20031201,149,29,38.4,1113.6,Shipped
10210,92,5,20040112,22,43,41.02,1763.86,Shipped
10223,92,53,20040220,82,41,46.26,1896.66,Shipped
10235,92,18,20040402,244,41,35.35,1449.35,Shipped
10250,92,31,20040511,149,36,51.93,1869.48,Shipped
10262,92,81,20040624,75,49,37.97,1860.53,Cancelled
10275,92,72,20040723,27,38,45.39,1724.82,Shipped
10284,92,55,20040821,70,33,51.93,1713.69,Shipped
10296,92,18,20040915,202,26,48.44,1259.44,Shipped
10308,92,75,20041015,149,47,43.64,2051.08,Shipped
10316,92,95,20041101,87,34,47.57,1617.38,Shipped
10328,92,7,20041112,2,34,51.93,1765.62,Shipped
10340,92,17,20041124,75,40,50.62,2024.8,Shipped
10353,92,19,20041204,149,40,82.21,3288.4,Shipped
10361,92,38,20041217,82,33,82.59,2725.47,Shipped
10375,92,19,20050203,27,49,65.8,3224.2,Shipped
10388,92,93,20050303,149,27,100.0,3211.38,Shipped
10398,92,50,20050330,27,49,36.66,1796.34,Shipped
10401,92,33,20050403,149,56,35.35,1979.6,On Hold
10416,92,72,20050510,2,37,51.93,1921.41,Shipped
10104,93,86,20030131,75,33,100.0,3705.24,Shipped
10115,93,41,20030404,149,27,100.0,2843.91,Shipped
10127,93,86,20030603,149,46,100.0,6176.42,Shipped
10141,93,41,20030801,12,44,100.0,5500.44,Shipped
10151,93,42,20030921,12,26,100.0,3220.1,Shipped
10165,93,77,20031022,246,48,94.92,4556.16,Shipped
10176,93,58,20031106,2,23,100.0,3114.89,Shipped
10184,93,82,20031114,75,45,100.0,4948.2,Shipped
10195,93,33,20031125,149,49,100.0,5161.17,Shipped
10207,93,39,20031209,149,28,94.92,2657.76,Shipped
10220,93,10,20040212,69,37,100.0,3983.05,Shipped
10230,93,29,20040315,202,34,100.0,3974.94,Shipped
10246,93,34,20040505,75,22,100.0,2928.42,Shipped
10259,93,24,20040615,246,29,100.0,3054.57,Shipped
10271,93,3,20040720,149,34,98.39,3345.26,Shipped
10282,93,61,20040820,149,38,100.0,4310.72,Shipped
10292,93,11,20040908,149,41,100.0,4983.14,Shipped
10305,93,64,20041013,149,42,100.0,4618.32,Shipped
10314,93,44,20041022,224,28,100.0,3403.12,Shipped
10325,93,44,20041105,70,38,100.0,5190.42,Shipped
10336,93,99,20041120,27,23,100.0,3141.57,Shipped
10350,93,84,20041202,75,31,71.4,2213.4,Shipped
10359,93,63,20041215,27,46,100.0,4896.7,Shipped
10371,93,28,20050123,149,48,56.55,2714.4,Shipped
10383,93,9,20050222,75,29,100.0,3087.05,Shipped
10395,93,32,20050317,27,46,100.0,5692.96,Shipped
